Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model50
Modularity,0.3825122796162286
Silhouette Score,-0.11685850471258163
Davies Bouldin Index,2.5066287878787876
Num Communities,5
