Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model12
Modularity,0.41230409047940053
Silhouette Score,-0.06222713366150856
Davies Bouldin Index,2.354071102413568
Num Communities,5
