Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model66
Modularity,0.31162449427088906
Silhouette Score,-0.02549152821302414
Davies Bouldin Index,2.4264646464646464
Num Communities,5
