Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model65
Modularity,0.3187565100920561
Silhouette Score,-0.035680267959833145
Davies Bouldin Index,2.2426614853396933
Num Communities,6
