Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model10
Modularity,0.4012621303289045
Silhouette Score,-0.051899295300245285
Davies Bouldin Index,2.3986160108548167
Num Communities,6
