Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model10
Modularity,0.31722570105695025
Silhouette Score,-0.02927299030125141
Davies Bouldin Index,2.6294092140921412
Num Communities,5
