Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model65
Modularity,0.03220169661331826
Silhouette Score,0.018856409937143326
Davies Bouldin Index,1.9759197324414717
Num Communities,2
