Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model24
Modularity,0.5245716897799366
Silhouette Score,-0.041409339755773544
Davies Bouldin Index,1.5060073913015088
Num Communities,7
