Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model19
Modularity,0.2925010747091369
Silhouette Score,-0.033538609743118286
Davies Bouldin Index,2.670215874811463
Num Communities,4
