Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model61
Modularity,0.36445772537898885
Silhouette Score,-0.044694337993860245
Davies Bouldin Index,2.4886556355521874
Num Communities,5
