Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model31
Modularity,0.38347015158122233
Silhouette Score,-0.009323240257799625
Davies Bouldin Index,2.3573683261183263
Num Communities,4
