Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model64
Modularity,0.34133282487211863
Silhouette Score,-0.04231320321559906
Davies Bouldin Index,2.657362929623568
Num Communities,5
