Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model22
Modularity,0.3734787197736217
Silhouette Score,-0.035042330622673035
Davies Bouldin Index,2.49929292929293
Num Communities,5
