Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model12
Modularity,0.4807270695251513
Silhouette Score,-0.05249772593379021
Davies Bouldin Index,3.0395589004832706
Num Communities,7
