Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model7
Modularity,0.4301772532556297
Silhouette Score,-0.07240935415029526
Davies Bouldin Index,2.6567043251084947
Num Communities,6
