Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model15
Modularity,0.3600939690419542
Silhouette Score,-0.05028242617845535
Davies Bouldin Index,2.9274515429137584
Num Communities,4
