Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model36
Modularity,0.3107133379789821
Silhouette Score,-0.039485909044742584
Davies Bouldin Index,2.622296322999279
Num Communities,4
