Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model14
Modularity,0.4440275550495121
Silhouette Score,-0.10272868722677231
Davies Bouldin Index,3.0513811645671405
Num Communities,8
