Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model41
Modularity,0.34521049686454325
Silhouette Score,-0.006486471276730299
Davies Bouldin Index,2.3656204906204903
Num Communities,4
