Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model36
Modularity,0.40923896350397226
Silhouette Score,-0.06690867990255356
Davies Bouldin Index,2.8137924726239945
Num Communities,8
