Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model17
Modularity,0.3892797354457181
Silhouette Score,-0.08831919729709625
Davies Bouldin Index,1.8978453689167973
Num Communities,7
