Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model57
Modularity,0.0387427938166337
Silhouette Score,0.052473898977041245
Davies Bouldin Index,1.976741181031141
Num Communities,2
