Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model44
Modularity,0.03674288723379679
Silhouette Score,0.0226199459284544
Davies Bouldin Index,1.9764982373678026
Num Communities,2
