Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model22
Modularity,0.3055048259029723
Silhouette Score,-0.07640565186738968
Davies Bouldin Index,3.1431952670047907
Num Communities,6
