Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model56
Modularity,0.04073989428657995
Silhouette Score,0.05392298102378845
Davies Bouldin Index,1.976741181031141
Num Communities,2
