Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model57
Modularity,0.38816405975292323
Silhouette Score,-0.0310208722949028
Davies Bouldin Index,2.7685143465631272
Num Communities,4
