Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model55
Modularity,0.45698430162199727
Silhouette Score,-0.05580747500061989
Davies Bouldin Index,3.0693555999777886
Num Communities,6
