Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model26
Modularity,0.04671585673910335
Silhouette Score,-0.059735361486673355
Davies Bouldin Index,1.9666214298932825
Num Communities,3
