Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model39
Modularity,0.4351882428680247
Silhouette Score,-0.06881155073642731
Davies Bouldin Index,2.236038402178529
Num Communities,9
