Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model59
Modularity,0.3166333988084682
Silhouette Score,-0.04057570546865463
Davies Bouldin Index,2.361462739320584
Num Communities,5
