Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model15
Modularity,0.04369977154845023
Silhouette Score,0.05072399228811264
Davies Bouldin Index,1.9764982373678026
Num Communities,2
