Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model37
Modularity,0.3768791986600601
Silhouette Score,-0.06282512098550797
Davies Bouldin Index,2.812404507257448
Num Communities,4
