Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model67
Modularity,0.34132179724091827
Silhouette Score,-0.018767859786748886
Davies Bouldin Index,2.7785628580856105
Num Communities,5
