Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model66
Modularity,0.031381111783197524
Silhouette Score,0.01616007648408413
Davies Bouldin Index,1.9757543103448276
Num Communities,2
