Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model38
Modularity,0.3482087479624185
Silhouette Score,-0.034486208111047745
Davies Bouldin Index,2.723331446896812
Num Communities,5
