Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model15
Modularity,0.3507199309557854
Silhouette Score,-0.0630948394536972
Davies Bouldin Index,2.3008219406395702
Num Communities,7
