Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.3559654689196605
Silhouette Score,-0.09084470570087433
Davies Bouldin Index,2.479457757128826
Num Communities,7
