Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model29
Modularity,0.4640631418280228
Silhouette Score,-0.1589159369468689
Davies Bouldin Index,2.1597860717945507
Num Communities,8
