Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model62
Modularity,0.4262483755461597
Silhouette Score,-0.0679904967546463
Davies Bouldin Index,2.506151556776557
Num Communities,6
