Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model63
Modularity,0.42271802341718984
Silhouette Score,-0.05890045315027237
Davies Bouldin Index,2.1393899089767734
Num Communities,6
