Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model18
Modularity,0.42491793135910016
Silhouette Score,-0.09888246655464172
Davies Bouldin Index,2.7427911490683234
Num Communities,8
