Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model68
Modularity,0.3492580049738826
Silhouette Score,-0.02666305936872959
Davies Bouldin Index,2.1358494517838853
Num Communities,6
