Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model30
Modularity,0.10531251802508527
Silhouette Score,-0.11955802887678146
Davies Bouldin Index,1.9419097703395753
Num Communities,3
