Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model36
Modularity,0.4026574573320458
Silhouette Score,-0.11956782639026642
Davies Bouldin Index,2.7307643264768866
Num Communities,9
