Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model51
Modularity,0.5117846438685251
Silhouette Score,-0.09860659390687943
Davies Bouldin Index,2.352343924947258
Num Communities,6
