Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model10
Modularity,0.45603106036430874
Silhouette Score,-0.07200897485017776
Davies Bouldin Index,2.8309140447514523
Num Communities,7
