Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model48
Modularity,0.05632210755347911
Silhouette Score,-0.04973777011036873
Davies Bouldin Index,1.954493056977529
Num Communities,3
