Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model52
Modularity,0.5058431854204128
Silhouette Score,-0.11342379450798035
Davies Bouldin Index,1.8637170669389371
Num Communities,8
