Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model8
Modularity,0.32698397617463154
Silhouette Score,-0.04722399264574051
Davies Bouldin Index,2.4695238095238095
Num Communities,4
