Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model29
Modularity,0.04285502940385917
Silhouette Score,-0.12106217443943024
Davies Bouldin Index,1.949598487132403
Num Communities,3
