Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model32
Modularity,0.345293488063353
Silhouette Score,-0.051853835582733154
Davies Bouldin Index,2.4681959219858154
Num Communities,4
