Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model60
Modularity,0.30472251650944293
Silhouette Score,-0.03825993090867996
Davies Bouldin Index,2.470570676393087
Num Communities,4
