,Value
Method,SpectralBiclustering
Distance Metric,euclidean
Number of Clusters,9
Coverage,0.00015625
Entropy Samples,2.9067897354333176
Entropy Features,3.0529019960156987
Silhouette Samples,-0.0007322966879675341
Silhouette Features,0.05203916688394645
Model Name,TimeVAE_model9
