Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model59
Modularity,0.40434355983674264
Silhouette Score,-0.08210232853889465
Davies Bouldin Index,2.75143203173999
Num Communities,7
