Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model37
Modularity,0.038651078079211754
Silhouette Score,0.04337139427661896
Davies Bouldin Index,1.9764982373678026
Num Communities,2
