Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model23
Modularity,0.5937903313840903
Silhouette Score,-0.06952644884586334
Davies Bouldin Index,1.087341696535245
Num Communities,9
