Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model30
Modularity,0.4936153434869353
Silhouette Score,-0.08906981348991394
Davies Bouldin Index,2.4415101819449645
Num Communities,7
