Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model18
Modularity,0.3478766718603294
Silhouette Score,-0.06964769214391708
Davies Bouldin Index,3.126757049311397
Num Communities,6
