Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model37
Modularity,0.42043522100228325
Silhouette Score,-0.08010341972112656
Davies Bouldin Index,2.921091846421287
Num Communities,6
