Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model21
Modularity,0.41227427469482214
Silhouette Score,-0.13319718837738037
Davies Bouldin Index,2.2715769353005166
Num Communities,8
