Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.43995404394586957
Silhouette Score,-0.05308551713824272
Davies Bouldin Index,2.7385573624945367
Num Communities,5
