Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model47
Modularity,0.07187219759583659
Silhouette Score,-0.06968382000923157
Davies Bouldin Index,1.96400372971591
Num Communities,3
