Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model16
Modularity,0.4539076100748749
Silhouette Score,-0.13126063346862793
Davies Bouldin Index,2.167239300576415
Num Communities,8
