Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model53
Modularity,0.04210963463876294
Silhouette Score,-0.13052505254745483
Davies Bouldin Index,1.932934147887419
Num Communities,3
